Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
2,95,143430.09638655462,10708.870371096667,143430.09638655462,10708.870371096667,0,0.0,Historical Baseline
3,2,16775.760168067227,2024.598090633862,16775.760168067227,2024.598090633862,0,0.0,Historical Baseline
3,8,8274.70168067227,742.8235066654648,8274.70168067227,742.8235066654648,0,0.0,Historical Baseline
3,13,11313.179915966386,1040.4412539516927,11313.179915966386,1040.4412539516927,0,0.0,Historical Baseline
3,38,108615.24445378152,17209.470151967605,108615.24445378152,17209.470151967605,0,0.0,Historical Baseline
3,40,18043.353361344536,2057.5283850118035,18043.353361344536,2057.5283850118035,0,0.0,Historical Baseline
3,72,22616.067731092437,11847.294935936006,22616.067731092437,11847.294935936006,0,0.0,Historical Baseline
3,90,1533.2423529411765,285.57184155538187,1533.2423529411765,285.57184155538187,0,0.0,Historical Baseline
3,91,311.09512605042016,145.79674597555407,311.09512605042016,145.79674597555407,0,0.0,Historical Baseline
3,92,7534.1236134453775,1373.3126967255778,7534.1236134453775,1373.3126967255778,0,0.0,Historical Baseline
3,95,15727.095294117647,3071.8438950516024,15727.095294117647,3071.8438950516024,0,0.0,Historical Baseline
4,2,94176.43588235293,7925.592899497294,94176.43588235293,7925.592899497294,0,0.0,Historical Baseline
4,8,62929.30285714286,3493.9750433216423,62929.30285714286,3493.9750433216423,0,0.0,Historical Baseline
4,13,69174.80848739496,4405.642467733585,69174.80848739496,4405.642467733585,0,0.0,Historical Baseline
